mean, skewness, kurtosis, variance, min, max, rms,fft1,fft2,fft3,fft4,fft5,fft6,fft7,fft8,fft9,fft10,fft11,fft12,fft13,fft14,fft15,label
-0.375371387,-2.643529392,65.96347402,0.074768838,-3.285408505,1.664026543,0.464405552,0.00883293,0.009908227,0.014124951,0.026319544,0.064619067,0.150259115,0.152562804,0.116858496,0.102648856,0.092740455,0.079665661,0.070615913,0.070194224,0.076555817,0.081090419,1
-0.368995334,1.688770812,41.68745757,0.050071814,-1.787613652,1.643828891,0.431543011,0.013011611,0.01458434,0.02086737,0.040000136,0.102628027,0.154104863,0.080285842,0.048106348,0.039004019,0.038976076,0.04217008,0.042328818,0.037423326,0.032323382,0.03041338,1
-0.368127517,-5.256319017,90.48843138,0.309173977,-7.234721913,3.389281114,0.666852191,0.011591678,0.01812144,0.078362041,0.45568208,1.474840895,0.245760328,0.087560598,0.128153154,0.357779189,0.249239087,0.237533684,0.291357815,0.38383654,0.451654885,0.383485886,1
-0.365878436,1.935460983,43.193488,0.038028032,-1.817293206,1.283725293,0.414602294,0.016039066,0.018086365,0.026743808,0.058345785,0.209072837,0.121790414,0.033509163,0.01519872,0.009294914,0.006869266,0.005792318,0.005361263,0.005265672,0.00530872,0.005343305,1
-0.37723874,-8.32725821,146.7029143,0.077727375,-4.778674015,1.315162177,0.469080421,0.027298543,0.037472057,0.081408925,0.122671104,0.189782214,0.343257935,0.07959945,0.041394087,0.047671289,0.06339573,0.037373062,0.022496586,0.01837914,0.016995799,0.01644876,1
-0.377326718,-2.708758846,36.84616187,0.010544673,-1.259991272,0.230991213,0.39105003,0.006624332,0.007156182,0.00902677,0.013121627,0.019805386,0.022514256,0.016472835,0.010742954,0.007742513,0.006418546,0.006072298,0.006428118,0.007355443,0.008521675,0.009105558,1
-0.377744045,-8.250773865,146.9939969,0.045661238,-3.427214839,1.271889207,0.433995163,0.023215515,0.024309732,0.027975598,0.035592658,0.050245818,0.076603921,0.108376014,0.104879273,0.069975883,0.043616193,0.029334308,0.02179295,0.01777868,0.015792686,0.015190683,1
-0.391667696,-4.348487444,33.89810547,0.015668422,-1.51320292,4.9E-324,0.411183665,0.022675861,0.041373493,0.045917495,0.021623237,0.037633777,0.017543184,0.003943217,0.002302481,0.002539781,0.003853183,0.005002186,0.006395951,0.009726679,0.008295039,0.006434658,1
-0.368958208,6.071211039,98.16192068,0.023382853,-1.288523117,1.517681095,0.399390802,0.004739061,0.005162343,0.00669892,0.010431451,0.019130812,0.03498424,0.043345095,0.037759165,0.033428816,0.032847186,0.032158016,0.027685432,0.021753708,0.017820177,0.016547305,1
-0.378851241,3.476562748,84.93761699,0.012425473,-1.309720879,0.97631028,0.394909782,0.000820573,0.001299248,0.004432885,0.005833647,0.008947308,0.045582673,0.019318929,0.021364452,0.021693581,0.014771474,0.011749995,0.008718889,0.009862162,0.008242426,0.006059864,1
-0.371043851,0.041115069,59.03908813,0.030257414,-2.030794418,1.226104483,0.409793793,0.009367587,0.010128123,0.01279416,0.01870118,0.029907549,0.043901604,0.048265785,0.043605347,0.03970771,0.038501021,0.03761886,0.03454419,0.029975598,0.0264045,0.02513229,1
-0.379396425,-0.968921988,10.94257519,0.003735704,-0.749730286,4.9E-324,0.38428811,0.001463691,0.006103988,0.003723477,0.001736344,0.007066948,0.006486487,0.007373747,0.002859321,0.002718421,0.003177221,0.00108182,0.001306264,0.001638882,0.001393216,0.00198407,1
-0.375635881,-0.881820889,13.44332516,0.005707248,-0.833687523,0.033956038,0.383157361,0.00143311,0.004280836,0.00671671,0.003622415,0.01690267,0.016708166,0.007686589,0.004278869,0.003042138,0.002076824,0.003714676,0.00274567,0.002520568,0.003429265,0.001931621,1
-0.366351809,1.226153439,9.600719103,0.003701253,-0.578919838,4.9E-324,0.371368955,0.0012844,0.005131518,0.003218486,0.003222476,0.011708567,0.009930518,0.002710771,0.003302911,0.001970795,0.002556837,0.002984029,0.001797091,0.00188273,0.001053323,0.001800971,1
-0.371348527,-0.022941409,19.68582174,0.005120105,-0.852772037,0.153934838,0.378179631,0.001499346,0.003282179,0.006008814,0.002835862,0.005753256,0.013456282,0.010268211,0.005183579,0.004535531,0.006282712,0.002945273,0.002634571,0.004014366,0.004134328,0.004002269,1
-0.372573945,0.327724528,11.26803122,0.004967056,-0.710698508,0.018292988,0.379181224,0.001428284,0.006226773,0.006078199,0.004557989,0.009564419,0.011064321,0.003776602,0.003582061,0.002476731,0.004092357,0.002440562,0.001399375,0.004861806,0.003150009,0.004070211,1
-0.372334655,3.215510211,40.60553477,0.006773863,-0.728200304,0.475886224,0.381322644,0.001526306,0.005532676,0.006372726,0.002364355,0.007750993,0.013948105,0.008563437,0.006638917,0.005392005,0.005512521,0.006951654,0.004132519,0.00530488,0.007802927,0.003862644,1
-0.369977151,1.032082979,35.68118371,0.031010068,-1.544819059,1.112945432,0.409747679,0.022691253,0.023931287,0.030122551,0.054659423,0.153356287,0.073820704,0.021600541,0.010909492,0.008074002,0.007924307,0.009413128,0.011366338,0.011314425,0.009792268,0.00908013,1
-0.372028167,0.891818531,33.97379238,0.010543806,-1.024620706,0.572505694,0.385938808,0.00725322,0.006610066,0.006226212,0.008082575,0.016265156,0.024961926,0.012072614,0.007219044,0.006680622,0.00822605,0.010089187,0.010163057,0.010449765,0.012813003,0.015042482,1
-0.36172813,5.517353584,68.60989539,0.029903406,-1.388425546,1.621277177,0.400937209,0.022489059,0.0205008,0.019100482,0.02384597,0.04440772,0.075489467,0.044971585,0.027503956,0.025151077,0.029554346,0.031484951,0.025745803,0.020967022,0.01945007,0.019340006,1
-0.37575575,-2.491801299,37.37768546,0.008950727,-1.290862868,0.174285876,0.387483045,0.003591951,0.003861433,0.004820035,0.007062309,0.01202492,0.020065819,0.020447362,0.013263701,0.008683665,0.006603663,0.00581851,0.005777107,0.006211749,0.006817392,0.007115815,1
-0.368491004,2.634952285,49.95604244,0.008476664,-0.997225635,0.56899592,0.379818751,0.000902007,0.0032209,0.00639795,0.002501866,0.004664222,0.00807555,0.02917817,0.013545818,0.018147562,0.007243955,0.007901709,0.005242871,0.006310047,0.005768761,0.004523627,1
-0.367444941,3.793249791,54.1332068,0.005109078,-0.72374538,0.425953609,0.374332557,0.005125995,0.005125995,0.005125995,0.005125995,0.005125995,0.005125995,0.005125995,0.005125995,0.005125995,0.005125995,0.005125995,0.005125995,0.005125995,0.005125995,0.005125995,1
-0.365989305,-1.843987114,22.76303763,0.012655523,-1.114999924,0.27309672,0.382888618,0.008090335,0.008064144,0.008671356,0.011931004,0.025492875,0.059880855,0.0222011,0.008760193,0.005568684,0.004922566,0.005313623,0.00581237,0.005428568,0.004634699,0.004300906,1
-0.36943122,-1.87116799,38.77804457,0.034098125,-1.833813137,0.977173226,0.413010352,0.011561465,0.012975455,0.018630213,0.035714265,0.086269077,0.104813751,0.053482135,0.032115795,0.025003481,0.022996518,0.022408088,0.021046223,0.018721055,0.016735847,0.016000947,1
-0.369300397,-5.289324404,57.20028697,0.009254625,-1.459023338,4.9E-324,0.381624695,0.010130761,0.0104577,0.01144876,0.013054079,0.014863183,0.015735468,0.014504361,0.011695216,0.00883185,0.006671391,0.005225886,0.004306831,0.00375039,0.003452628,0.003358976,1
-0.368540441,-3.170614613,48.36000152,0.023762614,-2.002879946,0.437346026,0.399480502,0.006544097,0.007371549,0.0107558,0.021858027,0.067577129,0.104889034,0.039973968,0.020711051,0.014574808,0.011893309,0.009979381,0.008154879,0.006658473,0.005744918,0.005446459,1
-0.365428374,1.211711656,27.70172605,0.010548448,-1.049723478,0.457951078,0.379587071,0.002707637,0.003022451,0.004274388,0.008093511,0.02170033,0.039203888,0.018330354,0.009570107,0.006889393,0.006195391,0.006379111,0.006916554,0.007357704,0.007506847,0.007514261,1
-0.372629074,5.289191229,96.61095205,0.043490052,-1.663647593,2.343411657,0.427015783,0.009831098,0.011016367,0.015468768,0.026384532,0.046267565,0.060022133,0.059626464,0.060212911,0.061987768,0.055990501,0.046011678,0.041281813,0.044467609,0.055070124,0.06295765,1
-0.363191424,3.813861391,94.28145183,0.017613583,-1.599104114,1.299225071,0.386680221,0.005210368,0.005742269,0.007735055,0.012858245,0.02476344,0.036607098,0.028835804,0.020135685,0.016646506,0.016279508,0.017418216,0.018312965,0.017741642,0.016492893,0.015918487,1
-0.375184116,-1.334835901,26.85407452,0.026875155,-1.590351188,0.636737841,0.409436535,0.021479168,0.018976348,0.017319956,0.022437705,0.043122642,0.057828596,0.036696126,0.032090093,0.040378554,0.029484348,0.013832487,0.009291478,0.010304384,0.020284836,0.045460918,1
-0.378293851,-3.140848226,57.60067309,0.033883853,-2.380748486,0.993475334,0.420701902,0.001868927,0.007908001,0.00389236,0.005220074,0.039765119,0.081966205,0.097398984,0.069435103,0.067226478,0.033130781,0.020641812,0.016191335,0.017694487,0.011669495,0.016042254,1
-0.375431568,-0.35877581,6.668007531,0.002709036,-0.641813552,4.9E-324,0.379022293,0.001320103,0.004812689,0.003507947,0.001468412,0.002598227,0.001889952,0.002312176,0.002184656,0.001600986,0.003164914,0.002820981,0.002620525,0.002405486,0.002298555,0.003780652,1
-0.36606582,8.002654012,121.6984927,0.051168781,-1.663147608,2.939662294,0.430317285,0.038251581,0.03866371,0.042146418,0.055066837,0.089301953,0.119555226,0.073775338,0.04126132,0.03051494,0.030038331,0.036758493,0.046572804,0.046790719,0.039312255,0.035904478,1
-0.338440971,16.51471553,303.8922501,0.239224652,-1.194225671,8.846549726,0.594783106,0.550850173,0.409493225,0.302206554,0.322586494,0.38355601,0.259996547,0.144467685,0.107309825,0.112396203,0.153952669,0.215101675,0.223646197,0.20114894,0.19634944,0.199721609,1
-0.374907881,-2.867491685,42.06689114,0.134519882,-3.933615031,1.71533453,0.524476693,0.028680054,0.076588606,0.400670061,0.174259426,0.28955831,0.326663783,0.287158248,0.051230193,0.149401207,0.031543143,0.066571696,0.03296885,0.060515513,0.021161755,0.054823561,1
-0.333044679,6.092368671,86.04380192,0.496775652,-4.339197574,8.516182536,0.779547568,0.348255529,0.49172813,0.260729665,0.202356613,0.496657342,2.235751236,0.969212156,0.244718295,0.2756516,0.607589521,0.192386816,0.192481699,0.424695488,0.282427675,0.208829463,1
-0.388439969,-6.282075122,97.73411489,0.362754594,-8.188452603,3.992460512,0.716686963,0.133441787,0.164780705,0.281727959,0.599965745,1.87560591,0.619693703,0.227596653,0.224127137,0.461101527,0.317281963,0.15331228,0.130390417,0.091561312,0.048791837,0.037620029,1
-0.365454494,-6.04E-04,16.13041299,0.009617513,-1.00213998,0.144332661,0.378384065,0.003125746,0.007364413,0.00757081,0.004297338,0.01559032,0.037235284,0.023375629,0.007016705,0.003774038,0.004973008,0.00503394,0.004923195,0.005069772,0.004324067,0.004405452,1
-0.351014531,0.665175831,19.58123483,0.173106664,-2.548939483,1.926256356,0.544350866,0.059222247,0.077219919,0.119290464,0.212650523,0.798937122,0.762447532,0.212959409,0.043101731,0.027188886,0.052790733,0.059170486,0.024263319,0.026137951,0.042515994,0.044918953,1
-0.363845213,1.758666709,34.12561472,0.042517428,-1.672691103,1.326808388,0.418211391,0.02266369,0.024355092,0.031208433,0.053215378,0.150108999,0.217693874,0.047172412,0.017046366,0.009191205,0.006448402,0.00553403,0.005608948,0.006457772,0.007795499,0.008556695,1
-0.363671139,-2.115874304,56.61900617,0.269376235,-5.703650053,3.318641224,0.633745163,0.012841681,0.019002815,0.066870425,0.320317802,0.770749877,0.491236916,0.089737286,0.075444676,0.176782746,0.208445359,0.130444017,0.191951599,0.375723612,0.420378839,0.451843022,1
-0.374897307,-5.220353596,80.77568209,0.125838578,-4.582709844,1.740704541,0.516126505,0.007396054,0.009907555,0.025021465,0.114064519,0.302721785,0.704566319,0.131137767,0.048713916,0.046205913,0.082368928,0.106759764,0.075702011,0.076498559,0.104915716,0.12659603,1
-0.367610561,0.261365934,31.22133546,0.044777886,-1.810745106,1.377580415,0.424164367,0.009363583,0.0105233,0.015284686,0.031371285,0.113740588,0.265167649,0.067275774,0.029843715,0.019777135,0.016321181,0.015089327,0.014501894,0.013923886,0.01338037,0.013153876,1
-0.382347218,-6.447130262,91.28684519,0.089659722,-4.239524694,1.300480686,0.485642993,0.050861312,0.055806847,0.0696863,0.099878806,0.228302973,0.46866074,0.104749367,0.048343242,0.044187661,0.053637112,0.037404817,0.0206096,0.016105355,0.017679368,0.02006873,1
-0.36162485,-0.17438746,22.67192851,0.005433686,-0.911712555,0.141796581,0.369061267,0.000857731,0.002864604,0.008689322,0.003068293,0.003383174,0.003650068,0.006916337,0.009660834,0.005367227,0.007334664,0.006353743,0.003885487,0.005234914,0.00280773,0.00386292,1
-0.35416502,-1.45012709,37.39855722,0.118916472,-3.255446982,1.990467886,0.494317038,0.007078069,0.008763251,0.016831449,0.047884924,0.125635466,0.263577694,0.823252435,0.234880848,0.088307722,0.049090703,0.027910847,0.019079708,0.019513147,0.033007499,0.058833453,1
-0.35712631,5.946778734,96.54063145,0.047083467,-1.929849972,2.367461612,0.417878772,0.019788847,0.020469743,0.022672072,0.026930999,0.034317986,0.046539519,0.064843518,0.084430127,0.089713128,0.076038202,0.058272776,0.04522578,0.037316779,0.033198161,0.03192707,1
-0.374897541,-4.717738485,66.67495049,0.042287597,-2.729771805,0.814697299,0.427592988,0.016988964,0.017480849,0.019312341,0.023802109,0.034643648,0.063532717,0.133375634,0.126387877,0.058005863,0.031527001,0.021947659,0.018438956,0.017602355,0.01789858,0.018178196,1
-0.373054967,-3.692704531,44.15664544,0.108375325,-3.366754209,1.298452536,0.497539279,0.050570232,0.048012728,0.043800802,0.043084758,0.049973825,0.073745992,0.153014688,0.424737233,0.329490424,0.124779669,0.068039772,0.049396005,0.043007618,0.041394514,0.041250174,1
-0.351066882,-2.015747107,33.74648825,0.168712157,-3.576164647,2.061816316,0.540333335,0.024885557,0.047494117,0.06808651,0.040364039,0.092649849,0.496674182,0.402957264,0.589845325,0.257488765,0.0982957,0.058187428,0.080883038,0.11353349,0.097419352,0.113411995,1
-0.361910916,2.275981922,78.66931803,0.083855509,-2.673570486,2.970346336,0.463502988,0.032802701,0.034006623,0.037933175,0.045666524,0.059513245,0.083604762,0.122238183,0.165472976,0.172545068,0.136792957,0.098815156,0.073977822,0.059862953,0.052753867,0.050590721,1
-0.367311591,-6.428022503,98.51302314,0.049139591,-3.384710359,0.938171461,0.429019109,0.0168485,0.013208598,0.009751215,0.009838252,0.015157619,0.04028549,0.176868219,0.142226099,0.077965392,0.056368144,0.037672668,0.027288315,0.026584445,0.034975783,0.044083362,1
-0.359377576,-2.619338772,65.23555793,0.1280903,-4.430882742,2.364224085,0.507190834,0.042371941,0.049606001,0.075502544,0.123702935,0.198725696,0.456839431,0.467823992,0.103560939,0.045140647,0.034535538,0.041356648,0.063001205,0.060799149,0.038536266,0.031504292,1
-0.360605654,-0.834478626,33.2591827,0.042947791,-2.164172519,1.06968843,0.415913728,0.00803766,0.011675495,0.020239525,0.02053154,0.037235509,0.113897579,0.166880676,0.100304426,0.037529109,0.028011146,0.020135885,0.019515388,0.023823359,0.008495963,0.005263094,1
-0.365861748,-3.682977472,41.51641512,0.010360128,-1.438283038,0.207552538,0.379756431,0.005216637,0.010311873,0.020684464,0.011143012,0.005832005,0.006062271,0.037558057,0.016124698,0.014606566,0.00841547,0.005379004,0.007208054,0.005045698,0.001860155,0.00266219,1
-0.359269827,-2.482844268,94.67641229,0.082697085,-4.22996683,2.654818753,0.460186802,0.020494059,0.02359398,0.035003094,0.060797097,0.116712242,0.320743466,0.325477546,0.067828546,0.028042213,0.019419752,0.019736544,0.026210364,0.034905592,0.0354487,0.03340933,1
-0.369828593,-7.235122963,95.30797088,0.062448205,-3.628520232,0.830616144,0.446342238,0.03332687,0.047311223,0.044966166,0.022490279,0.023018899,0.067560949,0.363001023,0.128434056,0.104173505,0.03454024,0.015279248,0.013979746,0.021443451,0.02709312,0.02443764,1
-0.357208337,-0.214664727,53.27713275,0.049483208,-2.479585472,1.550913479,0.420809937,0.010001729,0.01071421,0.01326395,0.01943387,0.035389473,0.085684478,0.204618748,0.130123466,0.058785832,0.035065052,0.026066391,0.02247157,0.02127826,0.021121213,0.021175195,1
-0.368263151,-4.356920391,56.98458007,0.047651944,-2.837081695,0.860273576,0.428100096,0.018174177,0.019633027,0.024961986,0.038359238,0.073650734,0.153055145,0.144441143,0.070035901,0.038288496,0.025594484,0.019927428,0.017288753,0.016127817,0.015699874,0.015603012,1
-0.358754241,-1.582241534,58.43335313,0.054524365,-2.929309472,1.426339047,0.428052533,0.00649141,0.007141865,0.00961817,0.016491832,0.039280317,0.142405557,0.227789768,0.097278179,0.058160112,0.045409894,0.037998397,0.030386337,0.023745787,0.019727593,0.018441504,1
-0.375943913,-7.06393041,83.02916758,0.051757031,-3.277159822,0.835561575,0.439421047,0.056663262,0.065664469,0.083413603,0.077727001,0.067453109,0.080259953,0.102650346,0.058887607,0.028990238,0.02085192,0.02190003,0.02902455,0.03273347,0.026709168,0.023473058,1
-0.357628709,5.883089094,121.8251872,0.072029086,-2.384373248,3.509695089,0.447132397,0.041549439,0.042729905,0.046448946,0.053232224,0.063837789,0.078639415,0.095760813,0.108656741,0.109315816,0.098121518,0.083080383,0.070244273,0.061401826,0.056402906,0.054798768,1
-0.367938162,-2.821512848,31.89327928,0.027824861,-1.916381481,0.477447477,0.403984346,0.015821751,0.01763018,0.021259459,0.024175538,0.034813511,0.093542753,0.080800245,0.026220549,0.017716223,0.018325439,0.015853188,0.01031714,0.008221162,0.008835368,0.009864324,1
-0.361670826,-0.951653732,52.8984019,0.060829124,-2.925956911,1.752320585,0.437761247,0.011610066,0.012805481,0.017367756,0.030021502,0.070374955,0.202439865,0.215808553,0.10830936,0.065326673,0.044616187,0.030877848,0.021527814,0.015948089,0.013134546,0.012288206,1
-0.352923487,1.493556238,39.78412002,0.098851767,-2.830339755,2.259827182,0.472659237,0.033299369,0.035642975,0.04470538,0.070343935,0.154923555,0.391113394,0.240325801,0.105447593,0.068478399,0.05946833,0.059315954,0.056464181,0.047313512,0.039093629,0.036178688,1
-0.363952226,-0.670266401,65.04918048,0.053056647,-2.537193312,2.052754446,0.430717854,0.009573727,0.01122619,0.017177957,0.02971826,0.058751008,0.202339999,0.232780934,0.066939439,0.03817892,0.022411064,0.011314816,0.007195244,0.006856685,0.00965111,0.013279561,1
-0.3725856,-3.200533416,40.92162879,0.032996066,-2.17270048,0.740963442,0.414507051,0.018737752,0.020814717,0.026331122,0.032330192,0.040919935,0.071395889,0.128157481,0.052671833,0.023192468,0.017015761,0.017120322,0.015279122,0.009538968,0.006174295,0.005269716,1
-0.34872998,1.962925414,48.60138745,0.112412895,-3.186979653,2.771893403,0.483761816,0.139477551,0.178979755,0.127542875,0.095165196,0.133582027,0.234133821,0.36445647,0.066122241,0.034621073,0.051585411,0.080941003,0.090996933,0.083611322,0.016743633,0.009855196,1
-0.35481921,3.308256647,79.41238854,0.09467225,-2.798431386,3.428078966,0.469647658,0.030866999,0.032764594,0.039313389,0.053793526,0.084533444,0.14703152,0.224900766,0.208513803,0.140797528,0.097739812,0.076178553,0.065953166,0.06157852,0.060099729,0.059809279,1
-0.366364419,-3.553875287,37.23902224,0.011820643,-1.346911642,0.261518224,0.382156422,0.003937419,0.007805049,0.018516262,0.007489575,0.010260857,0.025039093,0.024876991,0.016658579,0.007306231,0.007483024,0.015380152,0.010066761,0.006950654,0.006997629,0.006842059,1
-0.34700316,12.19702031,237.4894764,0.216345499,-3.549320357,7.913230702,0.580307411,0.058622067,0.058026842,0.057855628,0.061748275,0.075144148,0.110815464,0.211176356,0.49874344,0.635568984,0.343848052,0.216329843,0.183572347,0.198083137,0.243632138,0.275270722,1
-0.361108945,3.003663614,69.74603394,0.02637892,-1.572418734,1.740124784,0.395952763,0.005552851,0.005994191,0.007572643,0.011323799,0.020126354,0.038953142,0.055415887,0.045479094,0.033250964,0.027458573,0.025812875,0.026415458,0.027948167,0.029328397,0.029860099,1
-0.362796467,-3.107403822,63.68347363,0.05698764,-3.059336925,1.402424961,0.434291281,0.007265631,0.007893017,0.010183059,0.01590999,0.03100875,0.073853763,0.139357438,0.116600849,0.08281005,0.069843809,0.066048054,0.062367261,0.05582979,0.049773728,0.047461222,1
-0.373708573,-5.41358035,66.3234403,0.303717973,-6.579697635,2.55724471,0.665864904,0.096233217,0.114826679,0.182344199,0.332069849,0.811356703,1.517480938,0.325864049,0.150033406,0.14915151,0.25786833,0.203691046,0.088366429,0.063694192,0.072531224,0.087246779,1
-0.352908196,0.474985585,36.88737407,0.107054118,-2.854786011,2.22394656,0.481246623,0.071461864,0.075409176,0.097033429,0.151643506,0.236190567,0.469443368,0.199649651,0.056016434,0.038380902,0.054155671,0.047409576,0.019143491,0.013730604,0.019340025,0.031799411,1
-0.354128332,3.792161717,76.13611442,0.033430055,-1.59192582,1.912187954,0.398543511,0.008103066,0.008504185,0.009847529,0.012641866,0.01809257,0.028744374,0.048003097,0.069548901,0.069645275,0.054265449,0.041674233,0.034390754,0.030598718,0.028845754,0.028344707,1
-0.360729303,-3.193985869,50.59329732,0.080581519,-3.039649495,1.55311267,0.459028484,0.017389777,0.019478762,0.027829778,0.053582292,0.148282023,0.306282834,0.160437905,0.091159263,0.072120317,0.068017239,0.062405474,0.049159549,0.036325973,0.028984142,0.026736894,1
-0.362968032,-5.696488398,93.67204111,0.061541728,-3.670418316,1.021879798,0.439644766,0.011884314,0.013459651,0.019386524,0.034932856,0.082048687,0.278639722,0.199717667,0.061968922,0.037323948,0.039210943,0.04869935,0.024496176,0.009739463,0.005602835,0.004690246,1
-0.32823315,9.044890805,149.6627372,0.242943513,-3.552956669,7.45219425,0.592182838,0.250257801,0.236605707,0.225088065,0.258993406,0.393622232,0.61898989,0.450914584,0.236331683,0.158671464,0.139565509,0.14541876,0.151000222,0.136501276,0.116124981,0.108000608,1
-0.366574966,-12.05581978,195.4463194,0.024138637,-2.956890568,0.112531435,0.398140482,0.023524104,0.031032587,0.029796988,0.012774132,0.008020904,0.008717102,0.015851744,0.036388251,0.042262721,0.03710834,0.034288995,0.025335309,0.019843716,0.020274804,0.022071484,1
-0.358327313,-1.783188695,44.48924065,0.03457447,-2.232129798,0.807590554,0.403699063,0.008651779,0.009178374,0.011185462,0.016645327,0.033646078,0.098098325,0.117148829,0.047895121,0.028336679,0.023842457,0.024407623,0.024830074,0.021816944,0.01819505,0.016818092,1
-0.364448245,-4.387405722,55.86051781,0.021908371,-2.07909229,0.596752843,0.39335848,0.011718961,0.014176156,0.020410115,0.022590157,0.026573449,0.062287203,0.072386554,0.018035481,0.009711054,0.008951993,0.010321309,0.010429114,0.009498658,0.009625882,0.010092843,1
-0.336360871,2.975352704,69.22400697,0.192762145,-4.273872323,5.061268386,0.553082978,0.132564618,0.162898865,0.227380864,0.2704922,0.504821672,0.598429918,0.160284395,0.09454086,0.105906171,0.123803588,0.087724678,0.069677057,0.079761354,0.107451596,0.123411399,1
-0.354522817,0.889041463,47.95055414,0.01706985,-1.432283574,0.983949058,0.377831018,0.003711185,0.007750197,0.006695638,0.007370595,0.013664029,0.052040175,0.055110208,0.007749649,0.003809161,0.012349842,0.013567626,0.027394896,0.014419779,0.023621553,0.012197564,1
-0.34428275,8.841241437,160.7962528,0.162164173,-3.047495679,6.314874246,0.529806365,0.173606087,0.167014862,0.157910427,0.163464195,0.198578938,0.275709383,0.327435193,0.233804039,0.138345857,0.093880055,0.078022852,0.07902444,0.095038273,0.124733864,0.144395956,1
-0.360621704,-0.747630567,86.49123621,0.03335004,-2.597367636,1.78375372,0.40422525,0.016818936,0.017108811,0.018338766,0.021658247,0.029691487,0.048492873,0.079273647,0.071857408,0.041306437,0.026230128,0.020734486,0.020136859,0.023132603,0.028777545,0.032312766,1
-0.36682861,-4.651824264,61.25091053,0.05783119,-3.046917424,1.159861907,0.438627882,0.033400649,0.031273516,0.028724623,0.030906475,0.043911038,0.089086773,0.190521479,0.128749764,0.06654968,0.047134938,0.041094544,0.037038549,0.031305713,0.02639442,0.024610799,1
-0.376547993,-7.388418359,87.70158355,0.070177251,-3.70825068,0.910550182,0.460397265,0.0951844,0.081538335,0.065433674,0.064638913,0.08488631,0.132710301,0.150118138,0.106533361,0.07873052,0.065827983,0.049351695,0.030228057,0.018621468,0.013523885,0.012127198,1
-0.358865502,-4.592688055,92.53691913,0.404382404,-8.766781608,5.187111387,0.730182753,0.097380902,0.102538669,0.198478948,0.744926824,1.086249714,1.113310201,0.317486615,0.430179994,0.554638343,0.477130578,0.270786342,0.116507735,0.144070161,0.072143098,0.041058097,1
-0.350213093,1.022020719,66.26459545,0.180263073,-4.787401557,3.974653863,0.550374676,0.096498506,0.098723947,0.126803655,0.213179613,0.399160129,0.896329283,0.148031692,0.054443844,0.054168811,0.139150057,0.20484821,0.089806593,0.075611579,0.071066096,0.064101614,1
